id,category_id,brand_id,name,model,description,image_url,specifications
250,2,24,A58 6GB/512GB - Gris,A58,"Smartphone A58 con 6GB RAM, 512GB, cámara de 50MP, pantalla 6.5"", batería de 4000mAh.",https://images.unsplash.com/photo-1634320498239-497d37b8f1fd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTJ8fHNtYXJ0cGhvbmUlMjBtb2JpbGUlMjBwaG9uZXxlbnwwfHx8fDE3NzM0NTc0NDl8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 6, ""storage"": ""512GB"", ""screen_size"": ""6.5\"""", ""battery_mah"": 4000, ""main_camera"": ""50MP"", ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""5g"": true, ""weight_g"": 215}"
251,2,21,Moto G84 12GB/256GB - Azul,Moto G84,"Smartphone Moto G84 con 12GB RAM, 256GB, cámara de 12MP, pantalla 6.5"", batería de 4500mAh.",https://plus.unsplash.com/premium_photo-1661394724027-856954fa655e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTN8fHNtYXJ0cGhvbmUlMjBtb2JpbGUlMjBwaG9uZXxlbnwwfHx8fDE3NzM0NTc0NDl8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 12, ""storage"": ""256GB"", ""screen_size"": ""6.5\"""", ""battery_mah"": 4500, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": true, ""weight_g"": 193}"
252,2,28,Galaxy A15 6GB/512GB - Negro,Galaxy A15,"Smartphone Galaxy A15 con 6GB RAM, 512GB, cámara de 12MP, pantalla 6.8"", batería de 6000mAh.",https://images.unsplash.com/photo-1730818877392-36c840a5c20a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTR8fHNtYXJ0cGhvbmUlMjBtb2JpbGUlMjBwaG9uZXxlbnwwfHx8fDE3NzM0NTc0NDl8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 6, ""storage"": ""512GB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 6000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""5g"": false, ""weight_g"": 224}"
253,2,24,A79 12GB/256GB - Blanco,A79,"Smartphone A79 con 12GB RAM, 256GB, cámara de 12MP, pantalla 6.8"", batería de 6000mAh.",https://images.unsplash.com/photo-1730818876926-5816937e4705?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTV8fHNtYXJ0cGhvbmUlMjBtb2JpbGUlMjBwaG9uZXxlbnwwfHx8fDE3NzM0NTc0NDl8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 12, ""storage"": ""256GB"", ""screen_size"": ""6.8\"""", ""battery_mah"": 6000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": true, ""weight_g"": 157}"
254,2,24,Reno 11 Pro 4GB/512GB - Azul,Reno 11 Pro,"Smartphone Reno 11 Pro con 4GB RAM, 512GB, cámara de 12MP, pantalla 6.1"", batería de 4000mAh.",https://images.unsplash.com/photo-1510270489373-1c3965af25d4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTZ8fHNtYXJ0cGhvbmUlMjBtb2JpbGUlMjBwaG9uZXxlbnwwfHx8fDE3NzM0NTc0NDl8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 4, ""storage"": ""512GB"", ""screen_size"": ""6.1\"""", ""battery_mah"": 4000, ""main_camera"": ""12MP"", ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""5g"": false, ""weight_g"": 197}"
255,2,22,Phone (2a) 8GB/1TB - Blanco,Phone (2a),"Smartphone Phone (2a) con 8GB RAM, 1TB, cámara de 48MP, pantalla 6.4"", batería de 5000mAh.",https://plus.unsplash.com/premium_photo-1661520811630-5f9e5f3cd01a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTd8fHNtYXJ0cGhvbmUlMjBtb2JpbGUlMjBwaG9uZXxlbnwwfHx8fDE3NzM0NTc0NDl8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 8, ""storage"": ""1TB"", ""screen_size"": ""6.4\"""", ""battery_mah"": 5000, ""main_camera"": ""48MP"", ""operating_system"": ""Android 14"", ""color"": ""Blanco"", ""5g"": true, ""weight_g"": 235}"
256,3,28,Galaxy Tab S9 12GB/1TB Wi-Fi - Gris,Galaxy Tab S9,"Tablet Galaxy Tab S9 con 12GB RAM, 1TB, pantalla de 10.1"".",https://images.unsplash.com/photo-1561154464-82e9adf32764?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 12, ""storage"": ""1TB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 5000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 329, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}"
257,3,28,Galaxy Tab S9 Ultra 6GB/128GB Wi-Fi - Negro,Galaxy Tab S9 Ultra,"Tablet Galaxy Tab S9 Ultra con 6GB RAM, 128GB, pantalla de 10.1"".",https://images.unsplash.com/photo-1746459001269-1dc33c7c5223?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 6, ""storage"": ""128GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 5000, ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""weight_g"": 468, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}"
258,3,28,Galaxy Tab A9 8GB/1TB Wi-Fi - Plata,Galaxy Tab A9,"Tablet Galaxy Tab A9 con 8GB RAM, 1TB, pantalla de 12.9"".",https://images.unsplash.com/photo-1627826436180-178c3b10767c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 8, ""storage"": ""1TB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 493, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
259,3,34,Redmi Pad SE 16GB/64GB Wi-Fi - Beige,Redmi Pad SE,"Tablet Redmi Pad SE con 16GB RAM, 64GB, pantalla de 12.9"".",https://plus.unsplash.com/premium_photo-1668613401455-3c06c9fe7510?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""64GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 390, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}"
260,3,18,Tab P12 4GB/512GB Wi-Fi - Beige,Tab P12,"Tablet Tab P12 con 4GB RAM, 512GB, pantalla de 10.1"".",https://images.unsplash.com/photo-1730911929860-01669ceecf31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 4, ""storage"": ""512GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 330, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}"
261,3,18,Tab P11 Plus 6GB/1TB Wi-Fi - Gris,Tab P11 Plus,"Tablet Tab P11 Plus con 6GB RAM, 1TB, pantalla de 13.2"".",https://images.unsplash.com/photo-1702479744031-2bf1f4bdfd8b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8N3x8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 6, ""storage"": ""1TB"", ""screen_size"": ""13.2\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 725, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}"
262,3,18,Tab P11 Plus 16GB/1TB Wi-Fi - Plata,Tab P11 Plus,"Tablet Tab P11 Plus con 16GB RAM, 1TB, pantalla de 14.6"".",https://images.unsplash.com/photo-1702479744193-5c5056cf0436?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8OHx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""1TB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 344, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
263,3,4,"iPad Pro 11"" (4th gen) 6GB/512GB Wi-Fi - Azul","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 6GB RAM, 512GB, pantalla de 10.9"".",https://plus.unsplash.com/premium_photo-1661580486248-c9a2a36c9edf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8OXx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 6, ""storage"": ""512GB"", ""screen_size"": ""10.9\"""", ""battery_mah"": 9000, ""operating_system"": ""iPadOS 17"", ""color"": ""Azul"", ""weight_g"": 345, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
264,3,13,MatePad Pro 13.2 4GB/512GB Wi-Fi - Plata,MatePad Pro 13.2,"Tablet MatePad Pro 13.2 con 4GB RAM, 512GB, pantalla de 12.9"".",https://images.unsplash.com/photo-1733381919300-e49929a82a5b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTB8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 4, ""storage"": ""512GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 637, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}"
265,3,4,"iPad Pro 12.9"" (6th gen) 6GB/128GB Wi-Fi - Beige","iPad Pro 12.9"" (6th gen)","Tablet iPad Pro 12.9"" (6th gen) con 6GB RAM, 128GB, pantalla de 12.4"".",https://images.unsplash.com/photo-1702479744062-1880502275b1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTF8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 6, ""storage"": ""128GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 8000, ""operating_system"": ""iPadOS 17"", ""color"": ""Beige"", ""weight_g"": 395, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
266,3,4,"iPad Pro 11"" (4th gen) 16GB/64GB Wi-Fi - Beige","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 16GB RAM, 64GB, pantalla de 8.3"".",https://images.unsplash.com/photo-1702479743984-1906e40e5a85?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTJ8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""64GB"", ""screen_size"": ""8.3\"""", ""battery_mah"": 11000, ""operating_system"": ""iPadOS 17"", ""color"": ""Beige"", ""weight_g"": 717, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
267,3,28,Galaxy Tab S9 Ultra 8GB/1TB Wi-Fi - Negro,Galaxy Tab S9 Ultra,"Tablet Galaxy Tab S9 Ultra con 8GB RAM, 1TB, pantalla de 11.5"".",https://plus.unsplash.com/premium_photo-1661664678234-88cf17802356?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTN8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 8, ""storage"": ""1TB"", ""screen_size"": ""11.5\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""weight_g"": 361, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}"
268,3,13,MatePad T10s 12GB/512GB Wi-Fi - Azul,MatePad T10s,"Tablet MatePad T10s con 12GB RAM, 512GB, pantalla de 8.3"".",https://images.unsplash.com/photo-1702479744023-82d1cd8fd9b3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTR8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 12, ""storage"": ""512GB"", ""screen_size"": ""8.3\"""", ""battery_mah"": 5000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 676, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}"
269,3,12,Pad X9 6GB/128GB Wi-Fi - Plata,Pad X9,"Tablet Pad X9 con 6GB RAM, 128GB, pantalla de 10.9"".",https://images.unsplash.com/photo-1702479744048-0351261e1ac1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTV8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 6, ""storage"": ""128GB"", ""screen_size"": ""10.9\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 609, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
270,3,34,Redmi Pad SE 16GB/512GB Wi-Fi - Beige,Redmi Pad SE,"Tablet Redmi Pad SE con 16GB RAM, 512GB, pantalla de 10.1"".",https://images.unsplash.com/photo-1736751035793-353baaa416cf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTZ8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 709, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
271,3,13,MatePad SE 4GB/128GB Wi-Fi - Azul,MatePad SE,"Tablet MatePad SE con 4GB RAM, 128GB, pantalla de 12.4"".",https://plus.unsplash.com/premium_photo-1661675607135-0def747253c4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTd8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 4, ""storage"": ""128GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 468, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}"
272,3,34,Redmi Pad 4GB/64GB Wi-Fi - Negro,Redmi Pad,"Tablet Redmi Pad con 4GB RAM, 64GB, pantalla de 8.3"".",https://images.unsplash.com/photo-1702479743967-3dcccd4a671d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTh8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 4, ""storage"": ""64GB"", ""screen_size"": ""8.3\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""weight_g"": 637, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}"
273,3,4,"iPad Pro 12.9"" (6th gen) 16GB/128GB Wi-Fi - Azul","iPad Pro 12.9"" (6th gen)","Tablet iPad Pro 12.9"" (6th gen) con 16GB RAM, 128GB, pantalla de 10.1"".",https://images.unsplash.com/photo-1702479744181-2d6b58941583?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTl8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""128GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 7000, ""operating_system"": ""iPadOS 17"", ""color"": ""Azul"", ""weight_g"": 307, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
274,3,13,MatePad Pro 13.2 4GB/1TB Wi-Fi - Plata,MatePad Pro 13.2,"Tablet MatePad Pro 13.2 con 4GB RAM, 1TB, pantalla de 14.6"".",https://images.unsplash.com/photo-1702479744120-98fffb81bf6d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MjB8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 4, ""storage"": ""1TB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 489, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}"
275,3,34,Pad 6 16GB/512GB Wi-Fi - Plata,Pad 6,"Tablet Pad 6 con 16GB RAM, 512GB, pantalla de 10.9"".",https://images.unsplash.com/photo-1561154464-82e9adf32764?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""10.9\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 405, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}"
276,3,4,"iPad Pro 11"" (4th gen) 12GB/64GB Wi-Fi - Negro","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 12GB RAM, 64GB, pantalla de 11"".",https://images.unsplash.com/photo-1746459001269-1dc33c7c5223?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 12, ""storage"": ""64GB"", ""screen_size"": ""11\"""", ""battery_mah"": 9000, ""operating_system"": ""iPadOS 17"", ""color"": ""Negro"", ""weight_g"": 672, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
277,3,18,Tab M10 Plus 16GB/512GB Wi-Fi - Gris,Tab M10 Plus,"Tablet Tab M10 Plus con 16GB RAM, 512GB, pantalla de 11.5"".",https://images.unsplash.com/photo-1627826436180-178c3b10767c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""11.5\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 446, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
278,3,28,Galaxy Tab A9+ 8GB/64GB Wi-Fi - Plata,Galaxy Tab A9+,"Tablet Galaxy Tab A9+ con 8GB RAM, 64GB, pantalla de 14.6"".",https://plus.unsplash.com/premium_photo-1668613401455-3c06c9fe7510?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 8, ""storage"": ""64GB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 714, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}"
279,3,12,Pad X9 16GB/64GB Wi-Fi - Plata,Pad X9,"Tablet Pad X9 con 16GB RAM, 64GB, pantalla de 10.1"".",https://images.unsplash.com/photo-1730911929860-01669ceecf31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""64GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 723, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}"
280,3,28,Galaxy Tab S9+ 16GB/512GB Wi-Fi - Gris,Galaxy Tab S9+,"Tablet Galaxy Tab S9+ con 16GB RAM, 512GB, pantalla de 12.4"".",https://images.unsplash.com/photo-1702479744031-2bf1f4bdfd8b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8N3x8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 298, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}"
281,3,4,"iPad Pro 11"" (4th gen) 16GB/1TB Wi-Fi - Negro","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 16GB RAM, 1TB, pantalla de 12.4"".",https://images.unsplash.com/photo-1702479744193-5c5056cf0436?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8OHx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 16, ""storage"": ""1TB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 9000, ""operating_system"": ""iPadOS 17"", ""color"": ""Negro"", ""weight_g"": 680, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
282,3,18,Tab M11 8GB/256GB Wi-Fi - Gris,Tab M11,"Tablet Tab M11 con 8GB RAM, 256GB, pantalla de 10.1"".",https://plus.unsplash.com/premium_photo-1661580486248-c9a2a36c9edf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8OXx8dGFibGV0JTIwaXBhZCUyMGRldmljZXxlbnwwfHx8fDE3NzM0NTc0NTB8MA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 8, ""storage"": ""256GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 584, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}"
283,3,18,Tab M10 Plus 12GB/512GB Wi-Fi - Plata,Tab M10 Plus,"Tablet Tab M10 Plus con 12GB RAM, 512GB, pantalla de 12.9"".",https://images.unsplash.com/photo-1733381919300-e49929a82a5b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTB8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 12, ""storage"": ""512GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 682, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
284,3,18,Tab P12 Pro 4GB/128GB Wi-Fi - Negro,Tab P12 Pro,"Tablet Tab P12 Pro con 4GB RAM, 128GB, pantalla de 11.5"".",https://images.unsplash.com/photo-1702479744062-1880502275b1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTF8fHRhYmxldCUyMGlwYWQlMjBkZXZpY2V8ZW58MHx8fHwxNzczNDU3NDUwfDA&ixlib=rb-4.1.0&q=80&w=400,"{""ram_gb"": 4, ""storage"": ""128GB"", ""screen_size"": ""11.5\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""weight_g"": 304, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}"
