id,product_id,store_id,price,original_price,currency,availability,url,last_updated
1107,315,3,1169900,,COP,disponible,https://www.falabella.com.co/producto/315,2026-03-02
1108,315,4,1496900,1828990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/315,2026-03-09
1109,316,4,4242990,,COP,disponible,https://www.mercadolibre.com.co/producto/316,2026-03-02
1110,316,2,4375000,4881000,COP,disponible,https://www.exito.com/producto/316,2026-03-07
1111,316,1,4253000,,COP,disponible,https://www.alkosto.com/producto/316,2026-03-07
1112,317,1,1240900,,COP,disponible,https://www.alkosto.com/producto/317,2026-03-07
1113,317,2,1581990,,COP,pocas_unidades,https://www.exito.com/producto/317,2026-03-05
1114,317,5,1279990,1575990,COP,agotado,https://www.amazon.com.co/producto/317,2026-03-05
1115,317,4,1681900,,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/317,2026-02-26
1116,318,2,5301990,6328990,COP,disponible,https://www.exito.com/producto/318,2026-03-11
1117,318,1,4527990,,COP,disponible,https://www.alkosto.com/producto/318,2026-03-08
1118,319,4,820900,994900,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/319,2026-03-06
1119,319,3,979990,1271000,COP,disponible,https://www.falabella.com.co/producto/319,2026-03-12
1120,319,2,1036990,,COP,pocas_unidades,https://www.exito.com/producto/319,2026-03-07
1121,320,4,1319990,,COP,disponible,https://www.mercadolibre.com.co/producto/320,2026-03-11
1122,320,2,1374900,1682900,COP,disponible,https://www.exito.com/producto/320,2026-02-26
1123,320,1,1372900,,COP,disponible,https://www.alkosto.com/producto/320,2026-03-06
1124,320,5,1221900,1544990,COP,pocas_unidades,https://www.amazon.com.co/producto/320,2026-03-02
1125,321,5,1303900,1471990,COP,disponible,https://www.amazon.com.co/producto/321,2026-03-02
1126,321,1,1283900,,COP,agotado,https://www.alkosto.com/producto/321,2026-03-09
1127,322,4,5841900,6390990,COP,disponible,https://www.mercadolibre.com.co/producto/322,2026-03-01
1128,322,5,5053990,5925990,COP,pocas_unidades,https://www.amazon.com.co/producto/322,2026-03-07
1129,323,4,748000,,COP,agotado,https://www.mercadolibre.com.co/producto/323,2026-03-06
1130,323,5,822990,,COP,disponible,https://www.amazon.com.co/producto/323,2026-03-11
1131,324,2,830000,957990,COP,disponible,https://www.exito.com/producto/324,2026-03-06
1132,324,4,846990,,COP,disponible,https://www.mercadolibre.com.co/producto/324,2026-02-28
1133,324,1,708900,,COP,disponible,https://www.alkosto.com/producto/324,2026-03-12
1134,324,3,695000,,COP,disponible,https://www.falabella.com.co/producto/324,2026-03-08
1135,325,1,631900,729990,COP,disponible,https://www.alkosto.com/producto/325,2026-03-05
1136,325,3,745900,871000,COP,disponible,https://www.falabella.com.co/producto/325,2026-03-10
1137,325,5,731990,,COP,disponible,https://www.amazon.com.co/producto/325,2026-03-11
1138,326,3,2646900,,COP,disponible,https://www.falabella.com.co/producto/326,2026-03-04
1139,326,1,3247000,,COP,disponible,https://www.alkosto.com/producto/326,2026-03-10
1140,326,4,2687990,3449900,COP,agotado,https://www.mercadolibre.com.co/producto/326,2026-03-01
1141,326,5,2697900,,COP,disponible,https://www.amazon.com.co/producto/326,2026-03-10
1142,327,5,727900,,COP,pocas_unidades,https://www.amazon.com.co/producto/327,2026-03-02
1143,327,4,816000,,COP,disponible,https://www.mercadolibre.com.co/producto/327,2026-03-10
1144,327,2,789900,,COP,disponible,https://www.exito.com/producto/327,2026-03-05
1145,327,1,757000,,COP,disponible,https://www.alkosto.com/producto/327,2026-03-08
1146,328,3,1566990,,COP,pocas_unidades,https://www.falabella.com.co/producto/328,2026-03-09
1147,328,4,1657990,,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/328,2026-03-03
1148,328,2,1754990,1944990,COP,disponible,https://www.exito.com/producto/328,2026-03-10
1149,328,1,1512990,,COP,disponible,https://www.alkosto.com/producto/328,2026-02-27
1150,328,5,1933990,2492900,COP,disponible,https://www.amazon.com.co/producto/328,2026-02-27
1151,329,5,3671900,4231990,COP,pocas_unidades,https://www.amazon.com.co/producto/329,2026-03-05
1152,329,3,3868990,4217900,COP,disponible,https://www.falabella.com.co/producto/329,2026-03-06
1153,329,1,3271000,4222000,COP,pocas_unidades,https://www.alkosto.com/producto/329,2026-03-10
1154,330,5,1222990,1306000,COP,disponible,https://www.amazon.com.co/producto/330,2026-02-26
1155,330,4,1397900,,COP,disponible,https://www.mercadolibre.com.co/producto/330,2026-03-08
1156,330,1,1193990,1466900,COP,disponible,https://www.alkosto.com/producto/330,2026-02-28
1157,330,2,1214900,,COP,agotado,https://www.exito.com/producto/330,2026-03-03
1158,331,3,1909900,2242990,COP,disponible,https://www.falabella.com.co/producto/331,2026-03-06
1159,331,4,1976900,2490900,COP,disponible,https://www.mercadolibre.com.co/producto/331,2026-03-03
1160,331,5,2582900,2781900,COP,disponible,https://www.amazon.com.co/producto/331,2026-03-03
1161,331,2,2612990,3183990,COP,pocas_unidades,https://www.exito.com/producto/331,2026-03-06
1162,332,2,3604900,,COP,disponible,https://www.exito.com/producto/332,2026-03-01
1163,332,1,4356000,,COP,disponible,https://www.alkosto.com/producto/332,2026-03-07
1164,332,3,4450000,4726900,COP,agotado,https://www.falabella.com.co/producto/332,2026-03-01
1165,333,5,2101900,,COP,disponible,https://www.amazon.com.co/producto/333,2026-03-07
1166,333,2,1936900,2448900,COP,disponible,https://www.exito.com/producto/333,2026-03-07
1167,333,4,1815000,,COP,disponible,https://www.mercadolibre.com.co/producto/333,2026-03-10
1168,334,5,2781990,3014900,COP,pocas_unidades,https://www.amazon.com.co/producto/334,2026-03-11
1169,334,4,2798000,,COP,disponible,https://www.mercadolibre.com.co/producto/334,2026-03-11
1170,335,4,5955900,,COP,disponible,https://www.mercadolibre.com.co/producto/335,2026-03-06
1171,335,2,6198990,7823990,COP,disponible,https://www.exito.com/producto/335,2026-03-06
1172,335,1,6009900,,COP,pocas_unidades,https://www.alkosto.com/producto/335,2026-03-01
1173,335,3,5099000,5818990,COP,disponible,https://www.falabella.com.co/producto/335,2026-03-07
1174,335,5,4600990,5782990,COP,disponible,https://www.amazon.com.co/producto/335,2026-02-28
1175,336,5,3265900,,COP,disponible,https://www.amazon.com.co/producto/336,2026-03-10
1176,336,1,3118900,,COP,pocas_unidades,https://www.alkosto.com/producto/336,2026-03-05
1177,336,2,2809000,3454990,COP,agotado,https://www.exito.com/producto/336,2026-03-08
1178,337,5,1968900,,COP,pocas_unidades,https://www.amazon.com.co/producto/337,2026-03-12
1179,337,4,1998900,,COP,disponible,https://www.mercadolibre.com.co/producto/337,2026-03-11
1180,337,1,2115990,,COP,agotado,https://www.alkosto.com/producto/337,2026-03-09
1181,338,4,3526900,,COP,disponible,https://www.mercadolibre.com.co/producto/338,2026-03-05
1182,338,2,3412990,4424900,COP,disponible,https://www.exito.com/producto/338,2026-03-07
1183,338,5,3212000,3859990,COP,disponible,https://www.amazon.com.co/producto/338,2026-03-12
1184,339,5,2394990,2858900,COP,pocas_unidades,https://www.amazon.com.co/producto/339,2026-03-01
1185,339,4,2999990,3763900,COP,disponible,https://www.mercadolibre.com.co/producto/339,2026-03-03
1186,339,1,2788900,,COP,agotado,https://www.alkosto.com/producto/339,2026-03-08
1187,340,5,4296900,4946000,COP,agotado,https://www.amazon.com.co/producto/340,2026-03-12
1188,340,4,5529990,6525000,COP,disponible,https://www.mercadolibre.com.co/producto/340,2026-02-26
1189,340,2,4982990,6174990,COP,disponible,https://www.exito.com/producto/340,2026-03-08
1190,340,1,4779990,5767900,COP,disponible,https://www.alkosto.com/producto/340,2026-03-06
1191,340,3,4848900,5772990,COP,disponible,https://www.falabella.com.co/producto/340,2026-03-06
1192,341,5,1449900,,COP,pocas_unidades,https://www.amazon.com.co/producto/341,2026-03-02
1193,341,1,1357990,,COP,disponible,https://www.alkosto.com/producto/341,2026-03-04
1194,341,4,1340990,1726990,COP,disponible,https://www.mercadolibre.com.co/producto/341,2026-03-01
1195,341,2,1347900,1630900,COP,agotado,https://www.exito.com/producto/341,2026-03-12
1196,342,5,2160000,2742000,COP,disponible,https://www.amazon.com.co/producto/342,2026-03-06
1197,342,2,1984900,2501990,COP,pocas_unidades,https://www.exito.com/producto/342,2026-02-27
1198,342,3,1876900,,COP,disponible,https://www.falabella.com.co/producto/342,2026-03-06
1199,343,3,2557900,3251990,COP,disponible,https://www.falabella.com.co/producto/343,2026-03-11
1200,343,4,2928990,3102900,COP,disponible,https://www.mercadolibre.com.co/producto/343,2026-03-11
1201,343,2,2491900,3091900,COP,disponible,https://www.exito.com/producto/343,2026-03-09
1202,343,5,2807990,3488990,COP,agotado,https://www.amazon.com.co/producto/343,2026-02-28
1203,343,1,3187000,3357990,COP,pocas_unidades,https://www.alkosto.com/producto/343,2026-03-07
1204,344,3,1742000,1892000,COP,disponible,https://www.falabella.com.co/producto/344,2026-03-12
1205,344,4,1448990,1745990,COP,agotado,https://www.mercadolibre.com.co/producto/344,2026-03-01
1206,344,1,1614990,,COP,disponible,https://www.alkosto.com/producto/344,2026-03-02
1207,344,2,1621990,1860990,COP,pocas_unidades,https://www.exito.com/producto/344,2026-03-11
1208,345,4,2493900,3179900,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/345,2026-03-04
1209,345,5,2470000,,COP,agotado,https://www.amazon.com.co/producto/345,2026-03-10
1210,345,3,2616000,,COP,pocas_unidades,https://www.falabella.com.co/producto/345,2026-03-07
1211,345,1,2654000,3092990,COP,disponible,https://www.alkosto.com/producto/345,2026-02-27
1212,346,4,3752990,4830990,COP,agotado,https://www.mercadolibre.com.co/producto/346,2026-03-07
1213,346,2,4198900,4731900,COP,disponible,https://www.exito.com/producto/346,2026-03-10
1214,346,3,4191900,5274990,COP,disponible,https://www.falabella.com.co/producto/346,2026-03-06
1215,347,2,4813990,5435990,COP,pocas_unidades,https://www.exito.com/producto/347,2026-02-27
1216,347,3,4787900,6144990,COP,pocas_unidades,https://www.falabella.com.co/producto/347,2026-03-04
1217,347,4,4948900,,COP,disponible,https://www.mercadolibre.com.co/producto/347,2026-03-11
1218,347,1,5012900,5376000,COP,pocas_unidades,https://www.alkosto.com/producto/347,2026-03-09
1219,348,5,5751990,6847900,COP,agotado,https://www.amazon.com.co/producto/348,2026-03-01
1220,348,2,6041990,,COP,agotado,https://www.exito.com/producto/348,2026-03-02
1221,348,1,6447900,,COP,pocas_unidades,https://www.alkosto.com/producto/348,2026-03-10
1222,349,4,1435900,,COP,agotado,https://www.mercadolibre.com.co/producto/349,2026-03-11
1223,349,3,1509990,,COP,disponible,https://www.falabella.com.co/producto/349,2026-03-07
1224,349,2,1510900,1958900,COP,disponible,https://www.exito.com/producto/349,2026-03-12
1225,349,1,1419990,1581990,COP,agotado,https://www.alkosto.com/producto/349,2026-03-08
1226,349,5,1560900,1991900,COP,disponible,https://www.amazon.com.co/producto/349,2026-03-02
1227,350,5,2100990,,COP,disponible,https://www.amazon.com.co/producto/350,2026-03-06
1228,350,1,2388000,,COP,disponible,https://www.alkosto.com/producto/350,2026-03-07
1229,351,4,1552900,1679900,COP,disponible,https://www.mercadolibre.com.co/producto/351,2026-03-09
1230,351,1,1331990,1476900,COP,disponible,https://www.alkosto.com/producto/351,2026-02-27
1231,352,2,1794900,2239990,COP,disponible,https://www.exito.com/producto/352,2026-03-09
1232,352,5,1726000,,COP,disponible,https://www.amazon.com.co/producto/352,2026-03-09
1233,353,2,6510900,,COP,disponible,https://www.exito.com/producto/353,2026-03-11
1234,353,3,6282990,7595990,COP,disponible,https://www.falabella.com.co/producto/353,2026-03-08
1235,353,1,5656000,6294000,COP,disponible,https://www.alkosto.com/producto/353,2026-03-01
1236,354,4,685000,,COP,disponible,https://www.mercadolibre.com.co/producto/354,2026-03-03
1237,354,1,625000,,COP,disponible,https://www.alkosto.com/producto/354,2026-03-07
1238,355,4,1652900,1794900,COP,agotado,https://www.mercadolibre.com.co/producto/355,2026-03-06
1239,355,5,1875000,2376990,COP,disponible,https://www.amazon.com.co/producto/355,2026-03-06
1240,355,2,1635990,2104990,COP,disponible,https://www.exito.com/producto/355,2026-03-11
1241,355,3,1657000,1749900,COP,disponible,https://www.falabella.com.co/producto/355,2026-03-10
1242,356,2,575900,,COP,disponible,https://www.exito.com/producto/356,2026-03-10
1243,356,4,573990,605000,COP,disponible,https://www.mercadolibre.com.co/producto/356,2026-03-02
1244,356,3,523990,565990,COP,disponible,https://www.falabella.com.co/producto/356,2026-03-04
1245,356,1,537990,694900,COP,disponible,https://www.alkosto.com/producto/356,2026-03-12
1246,356,5,487990,,COP,disponible,https://www.amazon.com.co/producto/356,2026-03-01
1247,357,5,279000,299990,COP,disponible,https://www.amazon.com.co/producto/357,2026-03-03
1248,357,2,250900,,COP,agotado,https://www.exito.com/producto/357,2026-02-26
1249,357,3,265900,331000,COP,disponible,https://www.falabella.com.co/producto/357,2026-03-01
1250,357,1,274900,303900,COP,disponible,https://www.alkosto.com/producto/357,2026-03-07
1251,357,4,257990,288000,COP,agotado,https://www.mercadolibre.com.co/producto/357,2026-03-05
1252,358,4,558990,590900,COP,disponible,https://www.mercadolibre.com.co/producto/358,2026-03-11
1253,358,5,650990,745990,COP,disponible,https://www.amazon.com.co/producto/358,2026-03-03
1254,358,3,562000,618990,COP,disponible,https://www.falabella.com.co/producto/358,2026-03-05
1255,359,3,659900,793900,COP,disponible,https://www.falabella.com.co/producto/359,2026-03-02
1256,359,4,642990,756990,COP,disponible,https://www.mercadolibre.com.co/producto/359,2026-03-05
1257,359,5,539990,588990,COP,pocas_unidades,https://www.amazon.com.co/producto/359,2026-03-11
1258,360,4,515990,557000,COP,disponible,https://www.mercadolibre.com.co/producto/360,2026-03-09
1259,360,5,489990,592990,COP,disponible,https://www.amazon.com.co/producto/360,2026-03-05
1260,361,3,459900,486990,COP,disponible,https://www.falabella.com.co/producto/361,2026-03-03
1261,361,4,430900,491990,COP,disponible,https://www.mercadolibre.com.co/producto/361,2026-03-06
1262,362,3,185000,215990,COP,disponible,https://www.falabella.com.co/producto/362,2026-02-28
1263,362,5,188900,202990,COP,pocas_unidades,https://www.amazon.com.co/producto/362,2026-03-09
1264,362,1,227000,,COP,disponible,https://www.alkosto.com/producto/362,2026-03-02
1265,362,2,217000,230990,COP,pocas_unidades,https://www.exito.com/producto/362,2026-03-03
1266,363,4,252900,302990,COP,disponible,https://www.mercadolibre.com.co/producto/363,2026-03-11
1267,363,3,261900,,COP,disponible,https://www.falabella.com.co/producto/363,2026-02-27
1268,363,2,215900,247990,COP,disponible,https://www.exito.com/producto/363,2026-03-10
1269,364,1,552990,668900,COP,agotado,https://www.alkosto.com/producto/364,2026-02-26
1270,364,5,480900,592900,COP,pocas_unidades,https://www.amazon.com.co/producto/364,2026-02-27
1271,364,2,516000,632900,COP,pocas_unidades,https://www.exito.com/producto/364,2026-03-11
1272,365,4,609900,681000,COP,disponible,https://www.mercadolibre.com.co/producto/365,2026-02-27
1273,365,2,604900,,COP,pocas_unidades,https://www.exito.com/producto/365,2026-03-12
1274,365,1,632900,775990,COP,pocas_unidades,https://www.alkosto.com/producto/365,2026-03-01
1275,365,3,486000,555900,COP,disponible,https://www.falabella.com.co/producto/365,2026-03-04
1276,366,3,696900,807990,COP,pocas_unidades,https://www.falabella.com.co/producto/366,2026-03-08
1277,366,5,622000,,COP,pocas_unidades,https://www.amazon.com.co/producto/366,2026-03-05
1278,366,1,735990,,COP,disponible,https://www.alkosto.com/producto/366,2026-03-07
1279,367,4,220900,246990,COP,agotado,https://www.mercadolibre.com.co/producto/367,2026-03-02
1280,367,1,280000,317000,COP,agotado,https://www.alkosto.com/producto/367,2026-03-04
1281,368,2,557000,640990,COP,disponible,https://www.exito.com/producto/368,2026-03-04
1282,368,1,599990,634900,COP,disponible,https://www.alkosto.com/producto/368,2026-03-09
1283,368,3,569900,662900,COP,agotado,https://www.falabella.com.co/producto/368,2026-03-06
1284,368,4,550900,,COP,disponible,https://www.mercadolibre.com.co/producto/368,2026-03-08
1285,369,3,609900,730000,COP,disponible,https://www.falabella.com.co/producto/369,2026-03-02
1286,369,1,476900,,COP,agotado,https://www.alkosto.com/producto/369,2026-02-28
1287,369,2,559990,621900,COP,disponible,https://www.exito.com/producto/369,2026-03-05
1288,370,1,309900,339000,COP,disponible,https://www.alkosto.com/producto/370,2026-03-01
1289,370,2,298990,,COP,disponible,https://www.exito.com/producto/370,2026-03-12
1290,370,3,237990,304000,COP,disponible,https://www.falabella.com.co/producto/370,2026-02-27
1291,371,1,274900,304990,COP,disponible,https://www.alkosto.com/producto/371,2026-02-27
1292,371,4,269900,293990,COP,disponible,https://www.mercadolibre.com.co/producto/371,2026-03-03
1293,371,3,252900,299000,COP,disponible,https://www.falabella.com.co/producto/371,2026-03-02
1294,372,3,126990,138990,COP,disponible,https://www.falabella.com.co/producto/372,2026-03-10
1295,372,4,110990,123900,COP,disponible,https://www.mercadolibre.com.co/producto/372,2026-02-28
1296,373,4,315000,330990,COP,agotado,https://www.mercadolibre.com.co/producto/373,2026-03-07
1297,373,1,401990,470900,COP,disponible,https://www.alkosto.com/producto/373,2026-03-09
1298,373,2,347990,,COP,disponible,https://www.exito.com/producto/373,2026-03-11
1299,373,5,317990,394900,COP,agotado,https://www.amazon.com.co/producto/373,2026-03-04
1300,374,4,271000,325990,COP,agotado,https://www.mercadolibre.com.co/producto/374,2026-03-01
1301,374,1,318990,,COP,pocas_unidades,https://www.alkosto.com/producto/374,2026-03-02
1302,375,1,70900,86000,COP,pocas_unidades,https://www.alkosto.com/producto/375,2026-03-08
1303,375,2,76000,,COP,disponible,https://www.exito.com/producto/375,2026-03-05
1304,376,1,416990,531990,COP,disponible,https://www.alkosto.com/producto/376,2026-03-03
1305,376,3,466990,,COP,disponible,https://www.falabella.com.co/producto/376,2026-03-04
1306,376,4,376990,458990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/376,2026-02-26
1307,376,2,445000,544990,COP,disponible,https://www.exito.com/producto/376,2026-03-04
1308,377,4,394000,473000,COP,agotado,https://www.mercadolibre.com.co/producto/377,2026-03-11
1309,377,3,440900,484000,COP,disponible,https://www.falabella.com.co/producto/377,2026-02-26
1310,377,1,456990,511990,COP,disponible,https://www.alkosto.com/producto/377,2026-03-06
1311,377,2,341900,,COP,disponible,https://www.exito.com/producto/377,2026-03-05
1312,377,5,397900,431900,COP,pocas_unidades,https://www.amazon.com.co/producto/377,2026-03-07
1313,378,4,189000,209990,COP,disponible,https://www.mercadolibre.com.co/producto/378,2026-03-03
1314,378,2,163990,181900,COP,disponible,https://www.exito.com/producto/378,2026-03-04
1315,378,1,190990,,COP,disponible,https://www.alkosto.com/producto/378,2026-02-27
1316,378,3,178900,,COP,disponible,https://www.falabella.com.co/producto/378,2026-03-11
1317,378,5,183000,,COP,disponible,https://www.amazon.com.co/producto/378,2026-03-11
1318,379,3,399900,429900,COP,pocas_unidades,https://www.falabella.com.co/producto/379,2026-03-06
1319,379,4,352900,,COP,disponible,https://www.mercadolibre.com.co/producto/379,2026-02-28
1320,380,4,86900,99990,COP,disponible,https://www.mercadolibre.com.co/producto/380,2026-03-07
1321,380,5,77000,,COP,disponible,https://www.amazon.com.co/producto/380,2026-03-06
1322,380,3,81900,,COP,disponible,https://www.falabella.com.co/producto/380,2026-03-03
1323,380,1,88900,,COP,disponible,https://www.alkosto.com/producto/380,2026-03-12
1324,381,3,606000,662990,COP,disponible,https://www.falabella.com.co/producto/381,2026-03-02
1325,381,5,539990,,COP,disponible,https://www.amazon.com.co/producto/381,2026-03-06
1326,382,4,132000,140900,COP,disponible,https://www.mercadolibre.com.co/producto/382,2026-03-03
1327,382,2,152990,179900,COP,disponible,https://www.exito.com/producto/382,2026-02-26
1328,382,5,121990,,COP,disponible,https://www.amazon.com.co/producto/382,2026-03-11
1329,382,1,125990,157990,COP,disponible,https://www.alkosto.com/producto/382,2026-02-28
1330,382,3,130990,,COP,pocas_unidades,https://www.falabella.com.co/producto/382,2026-03-09
1331,383,2,227990,,COP,disponible,https://www.exito.com/producto/383,2026-03-05
1332,383,5,182900,,COP,disponible,https://www.amazon.com.co/producto/383,2026-03-10
1333,384,4,594990,749900,COP,disponible,https://www.mercadolibre.com.co/producto/384,2026-02-28
1334,384,5,711990,836900,COP,disponible,https://www.amazon.com.co/producto/384,2026-03-09
1335,384,3,724000,924900,COP,disponible,https://www.falabella.com.co/producto/384,2026-03-06
1336,384,2,527900,556900,COP,disponible,https://www.exito.com/producto/384,2026-02-28
1337,385,4,239900,308990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/385,2026-03-10
1338,385,3,242000,275900,COP,disponible,https://www.falabella.com.co/producto/385,2026-02-26
1339,385,2,208990,262990,COP,disponible,https://www.exito.com/producto/385,2026-03-05
1340,385,5,246900,280000,COP,disponible,https://www.amazon.com.co/producto/385,2026-02-26
1341,385,1,178900,220000,COP,disponible,https://www.alkosto.com/producto/385,2026-03-12
1342,386,3,539990,672990,COP,disponible,https://www.falabella.com.co/producto/386,2026-03-04
1343,386,5,635900,781000,COP,disponible,https://www.amazon.com.co/producto/386,2026-03-10
1344,386,1,624900,,COP,disponible,https://www.alkosto.com/producto/386,2026-03-08
1345,386,4,469000,508900,COP,disponible,https://www.mercadolibre.com.co/producto/386,2026-03-03
1346,387,4,267900,326000,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/387,2026-03-03
1347,387,1,225900,,COP,disponible,https://www.alkosto.com/producto/387,2026-03-08
1348,387,5,238000,,COP,disponible,https://www.amazon.com.co/producto/387,2026-03-07
1349,388,5,491990,622900,COP,disponible,https://www.amazon.com.co/producto/388,2026-02-27
1350,388,3,523990,,COP,disponible,https://www.falabella.com.co/producto/388,2026-03-09
1351,388,2,510900,,COP,disponible,https://www.exito.com/producto/388,2026-03-04
1352,389,1,207900,,COP,agotado,https://www.alkosto.com/producto/389,2026-03-07
1353,389,3,204990,266900,COP,disponible,https://www.falabella.com.co/producto/389,2026-03-03
1354,389,5,227990,273990,COP,disponible,https://www.amazon.com.co/producto/389,2026-03-07
1355,390,4,1053900,1115000,COP,disponible,https://www.mercadolibre.com.co/producto/390,2026-02-27
1356,390,5,963000,,COP,disponible,https://www.amazon.com.co/producto/390,2026-03-11
1357,390,1,1024000,1329900,COP,disponible,https://www.alkosto.com/producto/390,2026-03-12
1358,391,1,330990,398000,COP,disponible,https://www.alkosto.com/producto/391,2026-03-12
1359,391,3,351990,,COP,disponible,https://www.falabella.com.co/producto/391,2026-02-28
1360,391,5,426000,522900,COP,pocas_unidades,https://www.amazon.com.co/producto/391,2026-03-06
1361,391,4,339000,,COP,disponible,https://www.mercadolibre.com.co/producto/391,2026-03-09
1362,392,1,180900,195990,COP,disponible,https://www.alkosto.com/producto/392,2026-03-01
1363,392,3,199990,,COP,disponible,https://www.falabella.com.co/producto/392,2026-03-02
1364,393,4,324000,,COP,disponible,https://www.mercadolibre.com.co/producto/393,2026-03-01
1365,393,5,309990,,COP,disponible,https://www.amazon.com.co/producto/393,2026-03-10
1366,393,3,360000,422000,COP,disponible,https://www.falabella.com.co/producto/393,2026-03-10
1367,394,1,242900,302990,COP,disponible,https://www.alkosto.com/producto/394,2026-03-09
1368,394,3,239990,275990,COP,disponible,https://www.falabella.com.co/producto/394,2026-03-03
1369,395,3,858900,,COP,pocas_unidades,https://www.falabella.com.co/producto/395,2026-02-26
1370,395,1,885000,,COP,disponible,https://www.alkosto.com/producto/395,2026-03-09
1371,396,2,55900,,COP,disponible,https://www.exito.com/producto/396,2026-03-08
1372,396,4,74900,95000,COP,disponible,https://www.mercadolibre.com.co/producto/396,2026-02-28
1373,396,1,56990,69000,COP,disponible,https://www.alkosto.com/producto/396,2026-02-28
1374,397,2,901000,1012000,COP,disponible,https://www.exito.com/producto/397,2026-03-06
1375,397,4,770990,957000,COP,agotado,https://www.mercadolibre.com.co/producto/397,2026-03-08
1376,398,1,138000,,COP,pocas_unidades,https://www.alkosto.com/producto/398,2026-03-07
1377,398,4,125900,,COP,agotado,https://www.mercadolibre.com.co/producto/398,2026-03-04
1378,398,2,141990,,COP,pocas_unidades,https://www.exito.com/producto/398,2026-02-28
1379,398,5,151990,166990,COP,disponible,https://www.amazon.com.co/producto/398,2026-03-09
1380,398,3,149000,188900,COP,pocas_unidades,https://www.falabella.com.co/producto/398,2026-03-11
1381,399,4,256990,293000,COP,disponible,https://www.mercadolibre.com.co/producto/399,2026-03-02
1382,399,5,326900,,COP,disponible,https://www.amazon.com.co/producto/399,2026-02-27
1383,399,2,265900,316900,COP,disponible,https://www.exito.com/producto/399,2026-03-03
1384,399,3,302990,,COP,disponible,https://www.falabella.com.co/producto/399,2026-03-07
1385,400,3,119000,136900,COP,disponible,https://www.falabella.com.co/producto/400,2026-03-04
1386,400,2,102000,108000,COP,disponible,https://www.exito.com/producto/400,2026-03-07
1387,401,1,312000,387990,COP,pocas_unidades,https://www.alkosto.com/producto/401,2026-02-26
1388,401,2,377990,,COP,disponible,https://www.exito.com/producto/401,2026-02-27
1389,401,3,320990,,COP,pocas_unidades,https://www.falabella.com.co/producto/401,2026-03-11
1390,402,5,190900,229990,COP,pocas_unidades,https://www.amazon.com.co/producto/402,2026-02-26
1391,402,1,169990,217900,COP,pocas_unidades,https://www.alkosto.com/producto/402,2026-03-02
1392,402,4,194990,251990,COP,agotado,https://www.mercadolibre.com.co/producto/402,2026-03-09
1393,402,2,165990,,COP,pocas_unidades,https://www.exito.com/producto/402,2026-03-03
1394,402,3,214990,239900,COP,disponible,https://www.falabella.com.co/producto/402,2026-03-09
1395,403,2,925900,1016000,COP,disponible,https://www.exito.com/producto/403,2026-03-01
1396,403,1,832990,1013990,COP,disponible,https://www.alkosto.com/producto/403,2026-03-01
1397,403,3,1076900,,COP,disponible,https://www.falabella.com.co/producto/403,2026-03-02
1398,404,3,2035000,,COP,disponible,https://www.falabella.com.co/producto/404,2026-03-06
1399,404,2,1924900,,COP,disponible,https://www.exito.com/producto/404,2026-02-27
1400,404,4,1644000,1999990,COP,disponible,https://www.mercadolibre.com.co/producto/404,2026-03-05
1401,405,5,160000,199900,COP,pocas_unidades,https://www.amazon.com.co/producto/405,2026-02-28
1402,405,3,156900,190900,COP,disponible,https://www.falabella.com.co/producto/405,2026-03-09
1403,405,1,168900,,COP,disponible,https://www.alkosto.com/producto/405,2026-03-08
1404,405,2,164990,183900,COP,disponible,https://www.exito.com/producto/405,2026-03-06
1405,406,4,1334990,,COP,agotado,https://www.mercadolibre.com.co/producto/406,2026-03-02
1406,406,1,1620990,,COP,agotado,https://www.alkosto.com/producto/406,2026-03-04
1407,406,5,1512990,1951000,COP,disponible,https://www.amazon.com.co/producto/406,2026-02-28
1408,406,3,1477990,1729990,COP,pocas_unidades,https://www.falabella.com.co/producto/406,2026-03-11
1409,407,4,1182000,1465990,COP,disponible,https://www.mercadolibre.com.co/producto/407,2026-03-07
1410,407,5,1226990,1312990,COP,disponible,https://www.amazon.com.co/producto/407,2026-02-26
1411,407,3,1216900,1402900,COP,disponible,https://www.falabella.com.co/producto/407,2026-03-11
1412,408,5,135900,,COP,disponible,https://www.amazon.com.co/producto/408,2026-03-11
1413,408,4,117900,131990,COP,pocas_unidades,https://www.mercadolibre.com.co/producto/408,2026-03-04
1414,409,3,1499000,,COP,disponible,https://www.falabella.com.co/producto/409,2026-02-28
1415,409,1,1903900,,COP,disponible,https://www.alkosto.com/producto/409,2026-03-02
1416,409,4,1886990,2054900,COP,disponible,https://www.mercadolibre.com.co/producto/409,2026-03-01
1417,409,5,1979990,2307900,COP,disponible,https://www.amazon.com.co/producto/409,2026-03-09
1418,410,2,382900,474990,COP,disponible,https://www.exito.com/producto/410,2026-03-11
1419,410,4,329990,,COP,disponible,https://www.mercadolibre.com.co/producto/410,2026-03-10
